i,u,eta_F,load,power,prod,eff,eff_m,prod_m,power_m
4495,1.967163258,0.936137683,0.879656255,0.879656255,15.74318186,17.89697029,-3.029747945,15.23254471,0.000234722
4496,1.967250542,0.936142024,0.879890991,0.879890991,15.74675725,17.89625922,-3.029259648,15.23155202,0.000234736
4497,1.967337819,0.936146362,0.880125741,0.880125741,15.75033263,17.89554821,-3.028771405,15.23055954,0.00023475
4498,1.96742509,0.936150697,0.880360506,0.880360506,15.753908,17.89483728,-3.028283215,15.22956727,0.000234765
4499,1.967512353,0.93615503,0.880595285,0.880595285,15.75748335,17.89412642,-3.02779508,15.22857521,0.000234779
4500,1.967599609,0.936159359,0.880830078,0.880830078,15.76105868,17.89341562,-3.027306999,15.22758336,0.000234793
4501,1.967686859,0.936163686,0.881064885,0.881064885,15.764634,17.8927049,-3.026818973,15.22659171,0.000234807
4502,1.967774101,0.93616801,0.881299707,0.881299707,15.7682093,17.89199426,-3.026331,15.22560028,0.000234822
4503,1.967861337,0.936172331,0.881534543,0.881534543,15.77178459,17.89128368,-3.025843083,15.22460906,0.000234836
4504,1.967948566,0.936176649,0.881769393,0.881769393,15.77535986,17.89057317,-3.02535522,15.22361804,0.00023485
4505,1.968035788,0.936180964,0.882004258,0.882004258,15.77893511,17.88986274,-3.024867412,15.22262724,0.000234865
4506,1.968123003,0.936185277,0.882239137,0.882239137,15.78251035,17.88915238,-3.024379658,15.22163664,0.000234879
4507,1.968210211,0.936189586,0.88247403,0.88247403,15.78608558,17.88844209,-3.02389196,15.22064625,0.000234893
4508,1.968297413,0.936193893,0.882708937,0.882708937,15.78966078,17.88773187,-3.023404317,15.21965607,0.000234907
4509,1.968384607,0.936198197,0.882943859,0.882943859,15.79323598,17.88702172,-3.022916728,15.2186661,0.000234922
4510,1.968471795,0.936202498,0.883178795,0.883178795,15.79681116,17.88631164,-3.022429196,15.21767634,0.000234936
4511,1.968558975,0.936206797,0.883413745,0.883413745,15.80038632,17.88560163,-3.021941718,15.21668679,0.00023495
4512,1.968646149,0.936211092,0.883648709,0.883648709,15.80396147,17.8848917,-3.021454296,15.21569745,0.000234964
4513,1.968733316,0.936215385,0.883883688,0.883883688,15.8075366,17.88418184,-3.020966929,15.21470831,0.000234979
4514,1.968820476,0.936219675,0.884118681,0.884118681,15.81111172,17.88347205,-3.020479619,15.21371938,0.000234993
4515,1.96890763,0.936223962,0.884353688,0.884353688,15.81468682,17.88276233,-3.019992364,15.21273066,0.000235007
4516,1.968994776,0.936228247,0.88458871,0.88458871,15.8182619,17.88205268,-3.019505164,15.21174215,0.000235021
4517,1.969081916,0.936232528,0.884823745,0.884823745,15.82183697,17.8813431,-3.019018021,15.21075384,0.000235036
4518,1.969169048,0.936236807,0.885058795,0.885058795,15.82541203,17.88063359,-3.018530934,15.20976575,0.00023505
4519,1.969256174,0.936241083,0.88529386,0.88529386,15.82898707,17.87992416,-3.018043903,15.20877786,0.000235064
4520,1.969343293,0.936245356,0.885528938,0.885528938,15.83256209,17.8792148,-3.017556928,15.20779018,0.000235078
4521,1.969430406,0.936249626,0.885764031,0.885764031,15.8361371,17.87850551,-3.01707001,15.2068027,0.000235093
4522,1.969517511,0.936253894,0.885999138,0.885999138,15.8397121,17.87779629,-3.016583148,15.20581544,0.000235107
4523,1.969604609,0.936258158,0.886234259,0.886234259,15.84328707,17.87708714,-3.016096343,15.20482838,0.000235121
4524,1.969691701,0.93626242,0.886469395,0.886469395,15.84686204,17.87637806,-3.015609594,15.20384153,0.000235136
4525,1.969778786,0.936266679,0.886704544,0.886704544,15.85043699,17.87566906,-3.015122902,15.20285488,0.00023515
4526,1.969865864,0.936270936,0.886939708,0.886939708,15.85401192,17.87496012,-3.014636267,15.20186844,0.000235164
4527,1.969952935,0.936275189,0.887174887,0.887174887,15.85758684,17.87425126,-3.014149689,15.20088221,0.000235178
4528,1.97004,0.93627944,0.887410079,0.887410079,15.86116174,17.87354247,-3.013663168,15.19989619,0.000235193
4529,1.970127057,0.936283688,0.887645286,0.887645286,15.86473662,17.87283375,-3.013176705,15.19891037,0.000235207
4530,1.970214108,0.936287933,0.887880507,0.887880507,15.8683115,17.8721251,-3.012690298,15.19792476,0.000235221
4531,1.970301152,0.936292176,0.888115742,0.888115742,15.87188635,17.87141652,-3.012203949,15.19693935,0.000235235
4532,1.970388189,0.936296416,0.888350992,0.888350992,15.87546119,17.87070802,-3.011717657,15.19595416,0.00023525
4533,1.97047522,0.936300653,0.888586256,0.888586256,15.87903602,17.86999959,-3.011231423,15.19496916,0.000235264
4534,1.970562243,0.936304887,0.888821534,0.888821534,15.88261083,17.86929122,-3.010745246,15.19398438,0.000235278
4535,1.97064926,0.936309118,0.889056826,0.889056826,15.88618563,17.86858293,-3.010259128,15.1929998,0.000235292
4536,1.97073627,0.936313347,0.889292132,0.889292132,15.88976041,17.86787471,-3.009773067,15.19201542,0.000235307
4537,1.970823273,0.936317573,0.889527453,0.889527453,15.89333517,17.86716657,-3.009287063,15.19103126,0.000235321
4538,1.970910269,0.936321796,0.889762788,0.889762788,15.89690992,17.86645849,-3.008801118,15.19004729,0.000235335
4539,1.970997259,0.936326016,0.889998138,0.889998138,15.90048466,17.86575048,-3.008315232,15.18906354,0.000235349
4540,1.971084242,0.936330234,0.890233501,0.890233501,15.90405938,17.86504255,-3.007829403,15.18807998,0.000235364
4541,1.971171218,0.936334449,0.890468879,0.890468879,15.90763408,17.86433469,-3.007343632,15.18709664,0.000235378
4542,1.971258187,0.936338661,0.890704271,0.890704271,15.91120877,17.8636269,-3.00685792,15.1861135,0.000235392
4543,1.971345149,0.93634287,0.890939677,0.890939677,15.91478345,17.86291918,-3.006372267,15.18513056,0.000235406
4544,1.971432105,0.936347077,0.891175098,0.891175098,15.9183581,17.86221153,-3.005886672,15.18414783,0.00023542
4545,1.971519054,0.936351281,0.891410532,0.891410532,15.92193275,17.86150396,-3.005401136,15.18316531,0.000235435
4546,1.971605996,0.936355482,0.891645981,0.891645981,15.92550738,17.86079645,-3.004915658,15.18218299,0.000235449
4547,1.971692932,0.936359681,0.891881444,0.891881444,15.92908199,17.86008902,-3.00443024,15.18120087,0.000235463
4548,1.97177986,0.936363876,0.892116922,0.892116922,15.93265659,17.85938166,-3.00394488,15.18021896,0.000235477
4549,1.971866782,0.936368069,0.892352414,0.892352414,15.93623118,17.85867437,-3.00345958,15.17923725,0.000235492
4550,1.971953697,0.93637226,0.892587919,0.892587919,15.93980574,17.85796715,-3.002974338,15.17825575,0.000235506
4551,1.972040606,0.936376447,0.89282344,0.89282344,15.9433803,17.85726,-3.002489156,15.17727445,0.00023552
4552,1.972127507,0.936380632,0.893058974,0.893058974,15.94695484,17.85655293,-3.002004033,15.17629336,0.000235534
4553,1.972214402,0.936384814,0.893294523,0.893294523,15.95052936,17.85584593,-3.00151897,15.17531247,0.000235549
4554,1.97230129,0.936388993,0.893530085,0.893530085,15.95410387,17.85513899,-3.001033966,15.17433179,0.000235563
4555,1.972388172,0.93639317,0.893765663,0.893765663,15.95767836,17.85443213,-3.000549022,15.17335131,0.000235577
4556,1.972475047,0.936397344,0.894001254,0.894001254,15.96125284,17.85372534,-3.000064137,15.17237103,0.000235591
4557,1.972561914,0.936401515,0.894236859,0.894236859,15.96482731,17.85301863,-2.999579313,15.17139096,0.000235606
4558,1.972648776,0.936405684,0.894472479,0.894472479,15.96840176,17.85231198,-2.999094548,15.17041109,0.00023562
4559,1.97273563,0.93640985,0.894708113,0.894708113,15.97197619,17.85160541,-2.998609843,15.16943143,0.000235634
4560,1.972822478,0.936414013,0.894943761,0.894943761,15.97555061,17.8508989,-2.998125198,15.16845196,0.000235648
4561,1.972909319,0.936418173,0.895179424,0.895179424,15.97912501,17.85019247,-2.997640613,15.1674727,0.000235662
4562,1.972996153,0.936422331,0.895415101,0.895415101,15.9826994,17.84948611,-2.997156089,15.16649365,0.000235677
4563,1.973082981,0.936426486,0.895650792,0.895650792,15.98627378,17.84877982,-2.996671625,15.1655148,0.000235691
4564,1.973169802,0.936430638,0.895886497,0.895886497,15.98984814,17.84807361,-2.996187221,15.16453615,0.000235705
4565,1.973256616,0.936434788,0.896122216,0.896122216,15.99342248,17.84736746,-2.995702878,15.1635577,0.000235719
4566,1.973343423,0.936438935,0.89635795,0.89635795,15.99699681,17.84666139,-2.995218595,15.16257946,0.000235734
4567,1.973430224,0.936443079,0.896593698,0.896593698,16.00057112,17.84595538,-2.994734374,15.16160142,0.000235748
4568,1.973517018,0.936447221,0.89682946,0.89682946,16.00414542,17.84524945,-2.994250212,15.16062358,0.000235762
4569,1.973603805,0.93645136,0.897065236,0.897065236,16.00771971,17.8445436,-2.993766112,15.15964595,0.000235776
4570,1.973690586,0.936455496,0.897301026,0.897301026,16.01129398,17.84383781,-2.993282073,15.15866852,0.000235791
4571,1.97377736,0.936459629,0.897536831,0.897536831,16.01486823,17.84313209,-2.992798095,15.15769129,0.000235805
4572,1.973864127,0.93646376,0.89777265,0.89777265,16.01844247,17.84242645,-2.992314178,15.15671426,0.000235819
4573,1.973950888,0.936467888,0.898008483,0.898008483,16.0220167,17.84172087,-2.991830322,15.15573744,0.000235833
4574,1.974037642,0.936472014,0.898244331,0.898244331,16.02559091,17.84101537,-2.991346527,15.15476082,0.000235847
4575,1.974124389,0.936476137,0.898480192,0.898480192,16.02916511,17.84030994,-2.990862794,15.1537844,0.000235862
4576,1.97421113,0.936480257,0.898716068,0.898716068,16.03273929,17.83960459,-2.990379123,15.15280818,0.000235876
4577,1.974297863,0.936484375,0.898951958,0.898951958,16.03631345,17.8388993,-2.989895512,15.15183216,0.00023589
4578,1.974384591,0.936488489,0.899187862,0.899187862,16.03988761,17.83819408,-2.989411964,15.15085635,0.000235904
4579,1.974471311,0.936492602,0.899423781,0.899423781,16.04346174,17.83748894,-2.988928477,15.14988073,0.000235918
4580,1.974558025,0.936496711,0.899659714,0.899659714,16.04703587,17.83678387,-2.988445052,15.14890532,0.000235933
4581,1.974644732,0.936500818,0.89989566,0.89989566,16.05060997,17.83607887,-2.987961689,15.14793011,0.000235947
4582,1.974731433,0.936504922,0.900131622,0.900131622,16.05418406,17.83537394,-2.987478389,15.1469551,0.000235961
4583,1.974818126,0.936509024,0.900367597,0.900367597,16.05775814,17.83466908,-2.98699515,15.14598029,0.000235975
4584,1.974904814,0.936513123,0.900603586,0.900603586,16.06133221,17.8339643,-2.986511973,15.14500569,0.00023599
4585,1.974991494,0.936517219,0.90083959,0.90083959,16.06490625,17.83325958,-2.986028858,15.14403128,0.000236004
4586,1.975078168,0.936521313,0.901075608,0.901075608,16.06848029,17.83255494,-2.985545806,15.14305708,0.000236018
4587,1.975164835,0.936525404,0.90131164,0.90131164,16.07205431,17.83185037,-2.985062817,15.14208308,0.000236032
4588,1.975251496,0.936529492,0.901547687,0.901547687,16.07562831,17.83114587,-2.984579889,15.14110927,0.000236046
4589,1.97533815,0.936533578,0.901783747,0.901783747,16.0792023,17.83044144,-2.984097025,15.14013567,0.000236061
4590,1.975424797,0.936537661,0.902019822,0.902019822,16.08277628,17.82973709,-2.983614223,15.13916227,0.000236075
4591,1.975511438,0.936541741,0.902255911,0.902255911,16.08635024,17.8290328,-2.983131484,15.13818907,0.000236089
4592,1.975598072,0.936545819,0.902492014,0.902492014,16.08992418,17.82832859,-2.982648808,15.13721607,0.000236103
4593,1.975684699,0.936549895,0.902728132,0.902728132,16.09349811,17.82762445,-2.982166194,15.13624327,0.000236117
4594,1.97577132,0.936553967,0.902964264,0.902964264,16.09707203,17.82692038,-2.981683644,15.13527067,0.000236132
4595,1.975857934,0.936558037,0.903200409,0.903200409,16.10064593,17.82621638,-2.981201157,15.13429827,0.000236146
4596,1.975944542,0.936562104,0.903436569,0.903436569,16.10421982,17.82551245,-2.980718732,15.13332607,0.00023616
4597,1.976031143,0.936566169,0.903672744,0.903672744,16.10779369,17.8248086,-2.980236372,15.13235407,0.000236174
4598,1.976117737,0.936570231,0.903908932,0.903908932,16.11136755,17.82410481,-2.979754074,15.13138227,0.000236188
4599,1.976204325,0.936574291,0.904145135,0.904145135,16.11494139,17.8234011,-2.97927184,15.13041067,0.000236203
4600,1.976290906,0.936578348,0.904381352,0.904381352,16.11851522,17.82269746,-2.978789669,15.12943927,0.000236217
4601,1.97637748,0.936582402,0.904617583,0.904617583,16.12208903,17.82199389,-2.978307563,15.12846807,0.000236231
4602,1.976464048,0.936586454,0.904853828,0.904853828,16.12566283,17.8212904,-2.977825519,15.12749707,0.000236245
4603,1.976550609,0.936590503,0.905090087,0.905090087,16.12923662,17.82058697,-2.97734354,15.12652627,0.000236259
4604,1.976637164,0.936594549,0.905326361,0.905326361,16.13281039,17.81988362,-2.976861624,15.12555567,0.000236274
4605,1.976723712,0.936598593,0.905562649,0.905562649,16.13638415,17.81918033,-2.976379772,15.12458526,0.000236288
4606,1.976810253,0.936602634,0.905798951,0.905798951,16.13995789,17.81847712,-2.975897984,15.12361506,0.000236302
4607,1.976896788,0.936606673,0.906035267,0.906035267,16.14353161,17.81777398,-2.97541626,15.12264506,0.000236316
4608,1.976983317,0.936610709,0.906271598,0.906271598,16.14710533,17.81707092,-2.974934601,15.12167525,0.00023633
4609,1.977069838,0.936614742,0.906507942,0.906507942,16.15067902,17.81636792,-2.974453005,15.12070564,0.000236345
4610,1.977156353,0.936618773,0.906744301,0.906744301,16.15425271,17.81566499,-2.973971474,15.11973623,0.000236359
4611,1.977242862,0.936622801,0.906980674,0.906980674,16.15782638,17.81496214,-2.973490008,15.11876702,0.000236373
4612,1.977329364,0.936626827,0.907217062,0.907217062,16.16140003,17.81425936,-2.973008606,15.11779801,0.000236387
4613,1.977415859,0.93663085,0.907453463,0.907453463,16.16497367,17.81355665,-2.972527268,15.1168292,0.000236401
4614,1.977502348,0.936634871,0.907689879,0.907689879,16.1685473,17.81285401,-2.972045995,15.11586058,0.000236416
4615,1.97758883,0.936638889,0.907926308,0.907926308,16.17212091,17.81215145,-2.971564787,15.11489217,0.00023643
4616,1.977675306,0.936642904,0.908162752,0.908162752,16.17569451,17.81144895,-2.971083643,15.11392395,0.000236444
4617,1.977761775,0.936646917,0.908399211,0.908399211,16.17926809,17.81074653,-2.970602564,15.11295593,0.000236458
4618,1.977848238,0.936650927,0.908635683,0.908635683,16.18284166,17.81004418,-2.970121551,15.1119881,0.000236472
4619,1.977934694,0.936654935,0.90887217,0.90887217,16.18641521,17.8093419,-2.969640602,15.11102048,0.000236487
4620,1.978021143,0.93665894,0.90910867,0.90910867,16.18998875,17.80863969,-2.969159718,15.11005305,0.000236501
4621,1.978107586,0.936662943,0.909345185,0.909345185,16.19356227,17.80793755,-2.9686789,15.10908582,0.000236515
4622,1.978194022,0.936666943,0.909581714,0.909581714,16.19713578,17.80723549,-2.968198147,15.10811879,0.000236529
4623,1.978280452,0.93667094,0.909818258,0.909818258,16.20070928,17.80653349,-2.967717459,15.10715196,0.000236543
4624,1.978366875,0.936674935,0.910054815,0.910054815,16.20428276,17.80583157,-2.967236836,15.10618532,0.000236558
4625,1.978453292,0.936678927,0.910291387,0.910291387,16.20785623,17.80512972,-2.96675628,15.10521888,0.000236572
4626,1.978539702,0.936682917,0.910527973,0.910527973,16.21142968,17.80442794,-2.966275788,15.10425264,0.000236586
4627,1.978626106,0.936686904,0.910764573,0.910764573,16.21500312,17.80372623,-2.965795362,15.10328659,0.0002366
4628,1.978712503,0.936690889,0.911001187,0.911001187,16.21857654,17.8030246,-2.965315002,15.10232074,0.000236614
4629,1.978798893,0.936694871,0.911237816,0.911237816,16.22214995,17.80232303,-2.964834708,15.10135509,0.000236628
4630,1.978885277,0.93669885,0.911474458,0.911474458,16.22572335,17.80162154,-2.96435448,15.10038964,0.000236643
4631,1.978971655,0.936702827,0.911711115,0.911711115,16.22929673,17.80092012,-2.963874317,15.09942438,0.000236657
4632,1.979058026,0.936706802,0.911947786,0.911947786,16.2328701,17.80021877,-2.963394221,15.09845932,0.000236671
4633,1.97914439,0.936710774,0.912184471,0.912184471,16.23644345,17.79951749,-2.962914191,15.09749446,0.000236685
4634,1.979230748,0.936714743,0.912421171,0.912421171,16.24001679,17.79881629,-2.962434227,15.09652979,0.000236699
4635,1.979317099,0.93671871,0.912657884,0.912657884,16.24359011,17.79811515,-2.961954329,15.09556532,0.000236714
4636,1.979403444,0.936722674,0.912894612,0.912894612,16.24716342,17.79741409,-2.961474497,15.09460104,0.000236728
4637,1.979489783,0.936726636,0.913131354,0.913131354,16.25073672,17.7967131,-2.960994732,15.09363696,0.000236742
4638,1.979576115,0.936730595,0.91336811,0.91336811,16.25431,17.79601218,-2.960515033,15.09267308,0.000236756
4639,1.97966244,0.936734552,0.91360488,0.91360488,16.25788327,17.79531133,-2.960035401,15.09170939,0.00023677
4640,1.979748759,0.936738506,0.913841664,0.913841664,16.26145652,17.79461055,-2.959555836,15.0907459,0.000236784
4641,1.979835071,0.936742458,0.914078463,0.914078463,16.26502976,17.79390985,-2.959076337,15.0897826,0.000236799
4642,1.979921377,0.936746407,0.914315275,0.914315275,16.26860298,17.79320921,-2.958596905,15.0888195,0.000236813
4643,1.980007676,0.936750354,0.914552102,0.914552102,16.27217619,17.79250865,-2.958117539,15.0878566,0.000236827
4644,1.980093969,0.936754298,0.914788943,0.914788943,16.27574939,17.79180816,-2.957638241,15.08689389,0.000236841
4645,1.980180256,0.936758239,0.915025799,0.915025799,16.27932257,17.79110774,-2.95715901,15.08593138,0.000236855
4646,1.980266536,0.936762179,0.915262668,0.915262668,16.28289574,17.7904074,-2.956679845,15.08496906,0.000236869
4647,1.980352809,0.936766115,0.915499552,0.915499552,16.28646889,17.78970712,-2.956200748,15.08400694,0.000236884
4648,1.980439076,0.936770049,0.91573645,0.91573645,16.29004203,17.78900692,-2.955721718,15.08304501,0.000236898
4649,1.980525337,0.936773981,0.915973361,0.915973361,16.29361516,17.78830678,-2.955242755,15.08208328,0.000236912
